code	producer_version_id	lc	product_name_aa	product_name_af	product_name_ar	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_ja	product_name_lt	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_sr	product_name_th	abbreviated_product_name_fr	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_ro	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_hr	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	arachidic-acid_value	arachidic-acid_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	arachidonic-acid_value	arachidonic-acid_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_2_material	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
7790310983737		es						doritos																				25 g			Doritos,Pepsico	doritos,pepsico		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos, Patatas fritas de maíz	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			Argentina	en:argentina			0		Argentina	en:argentina																								serving	100g	527	kJ			126	kcal			8	g			0.9	g			12	g			0.6	g			2.2	g			1.4	g			415	mg			166	mg					527	kJ															0	g																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	11	b	69	1	38105	-3	-15	1	0																App - yuka, Apps
0060410027257		en					Tortilla Chips Sweet Chili Heat		Tortilla Chips Sweet Chili Heat																				Mixed plastic-bag	en:mixed-plastic-bag	Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Contains soy	en:contains-soy	France	en:france			0												corn, vegetable oil, assaisonnemenf(salt, sugar, proteins of soy and corn hydrolyzed, monosodium glutamate, corn maltodextrin, sodium acetate, onion powder, acetic acid, dry matter of soy sauce [contains wheat and dij soy], fructose, garlic powder spice [including chili powder], extract yeast, malic acid, aroma, inosinate disodium, guanylate disodium, [2,1 g), calcium hydroxide, contains ingredients from soy		"MAÏS CHOISI, HUILE VÉGÉTALE, ASSAISONNEMENf(SEL,- SUCRE, PROTÉINES DE SOJA ET DE MAÏS HYDROLYSÉES, GLUTAMATE MONOSODIQUE, MALTODEXTRINE DE MAÏS, ACÉTATE DE SODIUM, OIGNON EN POUDRE, ACIDE ACÉTIQUE, MATIÈRE SÈCHE DE SAUCE SOJA [CONTIENT DU BLÉ ET DIJ SOJA], FRUCTOSE, POUDRE D'AIL ÉPICE [Y COMPRIS DE LA POUDRE DE CHILI], EXTRAIT LEVURE, ACIDE MALIQUE, ARÔME, INOSINATE DISODIQUE, GUANYLATE DISODIQUE, [2,1 g), HYDROXYDE DE CALCIUM, CONTIENT INGRÉDIENTS DU SOJA,"								Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					500	kcal			26	g			3	g			64	g			2	g			4	g			0	g			2	g			0.8	g					500	kcal																																																				en:bag	en:plastic												en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	72		38105	-5	-10	1	0																App - yuka, Apps, App - Horizon, App - InFood
5000328195940		en					Flamin' Hot - Tangy Cheese													Doritos Flamin' Hot Tangy Cheese flavour corn chips							180g	30g			Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Vegetarian, Contains milk, New	en:vegetarian,en:contains-milk,en:new	United Kingdom	en:united-kingdom	Asda	asda	0												Corn (Maize), Vegetable Oils (Corn, Sunflower, Rapeseed, in varying proportions), Flamin' Hot Tangy Cheese Flavour (Flavourings (from _Milk_, Lactose from _Milk_), Whey Permeate (from _Milk_), Salt, Onion Powder, Paprika, Cayenne Pepper Powder, Garlic Powder, White Pepper Powder, _Buttermilk_ Powder, Flavour Enhancers (Monosodium glutamate, Disodium 5'-ribonucleotides), Potassium Chloride, Tomato Powder, Acidity Regulators (Citric Acid, Lactic Acid), Colours (Paprika extract, Annatto, Plain caramel), Sugar, Cheese Powder (from _Milk_), Whey Powder (from _Milk_), Skimmed _Milk_ Powder, Dextrose, Trehalose).										Milk	en:milk				100g	100g	1989	kJ			475	kcal			23.7	g			2.5	g			56.6	g			3.1	g			4.6	g			6.6	g			1.19	g			0.476	g					1989	kJ																																																																https://doritos.co.uk/products/detail/flamin'-hot-tangy-cheese	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	8	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood, App - Open Food Facts
0028400641326		en							Doritos Cool Ranch Flavored Tortilla Chips 10oz																						Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Contains milk	en:contains-milk	France	en:france			0												corn,vegetable oil (corn, canola oil, sunflower oil), maltodextrin (made from corn),salt, tomato powder, corn starch, lactose, hev, whey,skim milk, corn syrup solids, onion powder, sugar, garlic powder, monosodium glutamate, cheddar cheese (milk, cheese tures, salt, enzymes), dextrose, malic acid, buttermilk, natural and artificial flavors, sodium acetate, artificial color (red 40, blue 1, yellow 5), sodium caseinate, spice, citric acid, disodium inosinate, and disodium guanylate, contains milk ingredients,										Milk	en:milk				100g	100g																																																																																																													en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products			b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
8410199007025		fr							Chilli pepper sabor a pimiento picante bolsa 150 g																						Doritos	doritos		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps			France, Portugal, Espagne	en:france,en:portugal,en:spain			0												but (81%), palm oil, flavouring base hot pepper [fructose, aroma, flavour enhancers (monosodium glutamate, 5'-ribonucleotides disodium), acidity correctors (sodium diactate, malic acid), sugar, maltodextrin, onion powder, hydrolyzed soy protein, soy, garlic powder, wheat, dyes (paprika extract, red extract)		Mais (81%), huile de palme, base aromatisante piment fort [fructose, arôme, exhausteurs de goût (glutamate monosodique, 5'-ribonucléotides disodiques), correcteurs d'acidité (diacétate de sodium, acide malique), sucre, maltodextrine, oignon en poudre, protéines de soja hydrolysées, soja, ail en poudre, blé, colorants (extrait de paprika, rouge de betterave)], sel,								Gluten, Soja	en:gluten,en:soybeans				100g	100g					493	kcal			25	g			3	g			58.4	g			5.1	g			3.3	g			6.2	g			2	g			0.8	g					493	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	14	c	57	1	4004	-5	-15	1	0	-10															App - yuka, Apps, App - El CoCo, App - InFood
5601363004503		fr							Chips au ketchup																						Doritos	doritos		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips au ketchup"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:ketchup-crisps			France	en:france			0																											100g	100g					523	kcal			32.4				3				49.2				2.2								6.5				1.3				0.52	g					523	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	13	b	67	1	4004	-5	-15	1	0																App - yuka, Apps
0060410027219		fr							Tortilla Chips Cool Ranch																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Sans gluten	en:no-gluten	France	en:france			0																											100g	100g					520	kcal			26	g			3	g			64	g			2	g							6	g			0.66	g			0.264	g					520	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	c	7	b	67	1	38105	-5	-15	1	0																App - yuka, Apps
8410199015938		fr							Doritos Chilli																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps			France, Espagne	en:france,en:spain			0																											100g	100g					482	kcal			21.2	g			2.1	g			63.5	g			5	g							6.5	g			1.1	g			0.44	g					482	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	13	unknown		1		-5	-15	1	0																App - elcoco, App - yuka, Apps, App - El CoCo
8410199013873		es						Doritos chili																							Doritos	doritos		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps			España	en:spain			0																											100g	100g					482	kcal			21.2	g			2.1	g			63.5	g			5	g							6.5	g			1.1	g			0.44	g					482	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	13	unknown		1		-5	-15	1	0																App - yuka, Apps, App - elcoco, App - El CoCo
0060410027097		en					Tortilla Chips Nacho Cheese		Tortilla Chips Nacho Cheese																						Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	No gluten	en:no-gluten	France	en:france			0												but selected, vegetable oil, seasoning (maltodextrin from maize, salt, cheddar cheese, whey, monosodium glutamate, buttermilk, romano cheese, whey protein concentrate, onion powder, vegetable oil, flour of but, flavors natural and artificial dextrose, powdered tomatoes, lactose, spices, dye, lactic acid, citric acid, sugar, garlic powder, skim milk powder, red and green peppers, inosinate disodium, guanylate disodium), calcium hydroxide, contains milk ingredients gluten-free, cluten		"MAIS CHOISI, HUILE VÉGÉTALE, ASSAISONNEMENT (MALTODEXTRINE DE MAIS, SEL, FROMAGE CHEDDAR, LACTOSÉRUM, GLUTAMATE MONOSODIQUE, BABEURRE, FROMAGE ROMANO, CONCENTRÉ PROTÉIQUE DE LACTOSÉRUM, OIGNON EN POUDRE, HUILE VÉGÉTALE, FARINE DE MAIS, ARÔMES NATUREL ET ARTIFICIEL DEXTROSE, POUDRE DE TOMATES, LACTOSE, ÉPICES, COLORANT, ACIDE LACTIQUE, ACIDE CITRIQUE, SUCRE, POUDRE D'AIL, LAIT ÉCRÉMÉ, POUDRE DE POIVRONS ROUGES ET VERTS, INOSINATE DISODIQUE, GUANYLATE DISODIQUE), HYDROXYDE DE CALCIUM, CONTIENT DES INGRÉDIENTS DU LAIT SANS GLUTEN, Cluten"								Milk	en:milk				100g	100g					520	kcal			26	g			4	g			64	g			2	g							6	g			0.74	g			0.296	g					520	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
0060410034132		fr							White cheddar tortilla chips																						Doritos	doritos						Canada	en:canada			0																											100g	100g					520	kcal			28	g			3	g			60	g			2	g							8	g			1.45	g			0.58	g					520	kcal																																																																				unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
9281446560209		ar			tortilla chips		tortilla chips																				1				doritos	doritos						"البحرين"	en:bahrain			0																										true	100g	100g																																																																																																																unknown			unknown		1		-5	-15	1	0																
5000328135663		en					Doritos cool original																				230 g				Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps			Spain, United Kingdom	en:spain,en:united-kingdom			0												Corn (Maize), Vegetable Oils (Sunflower, Rapeseed, in varying proportions), Cool Original Flavour (Flavourings (contains Milk), Salt, Glucose Syrup, Sugar, Potassium Chloride, Cheese Powder (from Milk), Flavour Enhancers (Monosodium glutamate, Disodium 5-ribonucleotides), Acidity Regulators Malic acid, Sodium acetates, Citric acid), Colour (Annatto), Milk Protein, Spice.										Milk	en:milk				100g	100g					492	kcal			25	g			2.6	g			58	g			2.6	g							5.7	g			1.4	g			0.56	g					492	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	14	unknown		1		-5	-15	1	0																App - yuka, Apps, App - El CoCo, App - InFood
0028400162074		en					Doritos Cool Ranch Flavored Tortilla Chips 1.125 Ounce Plastic Bag		Cool ranch																		31.8 g	1 package (31.8 g)			Doritos	doritos	Frito Lay	Snacks	en:snacks			United States	en:united-states			0												Corn, Vegetable Oil (Corn, Canola, and/or Sunflower Oil), Maltodextrin (Made From Corn), Salt, Tomato Powder, Corn Starch, Lactose, Whey, Skim Milk, Corn Syrup Solids, Onion Powder, Sugar, Garlic Powder, Monosodium Glutamate, Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes), Dextrose, Malic Acid, Buttermilk, Natural and Artificial Flavors, Sodium Acetate, Artificial Color (Including Red 40, Blue 1, Yellow 5), Sodium Caseinate, Spice, Citric Acid, Disodium Inosinate, and Disodium Guanylate. CONTAINS MILK INGREDIENTS.										Milk	en:milk				100g	100g					503	kcal			25.16	g			3.14	g			62.89	g			3.14	g			6.3	g			6.29	g			1572.5	mg			629	mg					503	kcal															0	g	0	mg			0	IU			0	mg	0	mg	0.107	mg			0.252	mg			63	mg	189	mg	1.13	mg	50	mg																							4	en:4-ultra-processed-food-and-drink-products	c	10	unknown		1		-5	-15	1	0		2017-11-22T00:00:00Z	Snacks	GDSN	763710	2017-11-22T00:00:00Z	2020-02-27T00:00:00Z									Databases, database-usda
8410199008244		es						Tex-mex																							Doritos	doritos		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos, Patatas fritas de maíz	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	No vegan	es:no-vegan	España	en:spain			0																											100g	100g																																																																																																													en:appetizers	en:salty-snacks,en:appetizers		unknown			b	67	1	38105	-5	-15	1	0																
8410199008251		es						Chilli																			95 g	30 g			Doritos	doritos		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos, Patatas fritas de maíz	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Sin conservantes	en:no-preservatives	España	en:spain			0																											100g	100g	2110	kJ							25.5	g			13.7	g			59.3	g			3	g			3.3	g			7.7	g			2	g			0.8	g					2110	kJ																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	e	21	b	67	1	38105	-5	-15	1	0																
8410199012265		fr							Tex-Mex																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Sans colorants	en:no-colorings	France, Espagne	en:france,en:spain			0																											100g	100g					503	kcal			3.3	g			3.3	g			2.3	g			2.3	g							6.5	g			1	g			0.4	g					503	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	13	b	67	1	38105	-5	-15	1	0																App - elcoco, App - yuka, Apps, App - El CoCo
9414899001290		es						Tex-mex																							Doritos	doritos		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos, Patatas fritas de maíz	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			España	en:spain			0																											100g	100g					503	kcal			26.4	g			3.3	g			62.1	g			2.3	g							6.5	g			1	g			0.4	g					503	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	13	b	67	1	38105	-5	-15	1	0																App - yuka, Apps
7790310006795		es					Doritos	Sabor queso																			250 g				Doritos	doritos		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos, Patatas fritas de maíz	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			España	en:spain			0													maíz, aceite vegetal, preparado saborizante a queso (sal, resaltador de sabor: sodio (mono) glutamato (INS 621), sodio (di) inosinato (INS 631), sodio (di) guanilato (INS 627), saborizante artificial, colorante: amarillo ocaso (INS 110)). CONTIENE DERIVADOS DE LECHE. PUEDE CONTENER DERIVADOS DE TRIGO Y DE SOJA.									Gluten, Leche, Soja	en:gluten,en:milk,en:soybeans	Gluten, Soja	en:gluten,en:soybeans		100g	100g																																																																																																													en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products			b	67	1	38105	-5	-15	1	0																
8410199015921		es						Tex-mex																							Doritos	doritos		Botanas, Snacks salados, Aperitivos, en:Chips and fries, Chips fritos, Patatas fritas de maíz	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Sin colorantes	en:no-colorings	Francia, España	en:france,en:spain			0													Maiz (80%), aceite de girasol, condimento preparado con sabor a queso [suero de leche en polvo, harina de trigo, sal, queso en polvo (de leche), tomate en polvo, sustancias aromatizantes (contiene leche), cebolla en polvo, suero de mantequilla en polvo (de leche), cloruro potásico, potenciador del sabor (glutamato monosódico, proteinas de leche, ajo en polvo, dextrosa, correctores de acidez (acido lãctico, ácido citrico), colorantes (extrato de pimenton, annato, caramelo natural), especias, azucar, leche desnatada en polvo].									Gluten, Leche	en:gluten,en:milk	Gluten, Leche	en:gluten,en:milk		100g	100g					503	kcal			26.4	g			3.3	g			62.1	g			2.3	g			4.9	g			6.5	g			1	g			0.4	g					503	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	8	b	67	1	38105	-5	-15	1	0																App - elcoco, App - yuka, Apps, App - El CoCo
34346563		fr							Doritos nacho cheese																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			France	en:france			0																											100g	100g					508	kcal			27	g			2.4	g			59	g			2.4	g							7.1	g			1.1	g			0.44	g					508	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	12	b	67	1	38105	-5	-15	1	0																App - yuka, Apps
0028400421195		en					Doritos  Spicy Sweet Chili	Doritos spicy sweet chili																							Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												corn, vegetable oil (corn, canola, and/or sunflower oil), salt, sugar, monosodium glutamate, fructose, sodium diacetate, soy sauce ( soybean ,  wheat , salti, onion powder, maltodextrin (made from corn), hydrolyzed soy protein, hydrolyzed corn protein, garlic ponder, torula yeast, malic acid, extractives of paprika, spices, caramel color, disodium inosinate, disodium guanylate, dextrose, and natural flavor, contains soy and wheat ingredients,	Corn, Vegetable Oil (Corn, Canola, and/or Sunflower Oil), Salt, Sugar, Monosodium Glutamate, Fructose, Sodium Diacetate, Soy Sauce (Soybean, Wheat, Salt), Onion Powder, Maltodextrin (Made from Corn), Hydrolyzed Soy Protein, Hydrolyzed Corn Protein, Garlic Powder, Torula Yeast, Malic Acid, Extractives of Paprika, Spices, Caramel Color, Disodium Inosinate, Disodium Guanylate, Dextrose, Pork Natural Flavor.									Gluten, Soybeans	en:gluten,en:soybeans				100g	100g																																																																																																													en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products			b	67	1	38105	-5	-15	1	0																App - InFood, Apps
